,Source,Target,Predicted
413,"Subject: draft presentations|||Barry: Here are the draft presentations.  I need to figure out a way to combine the decks while still keeping two separate design templates. Joe, is there something else you want to add to this? Thanks, Barry|||Lisa: Barry, So you would like to combine them into one presentation, but keep the two original separate presentations?  I can do that. -L|||Barry: That would be great especially if you can figure out how to combine them so that each company keeps its own template Thanks, Barry|||Lisa: No problem.  I just need to know what order you want the slides to be in.|||Barry: Joe first, then Prakash.|||Barry: Please use this one for Prakash and PUT IT IN FRONT OF JOE'S. Thanks, Barry",Barry sends draft presentations to team for review and requests input on combining while retaining separate design templates. Lisa responds that she can combine them and asks what order to put them in. Barry answers that Joe's should be first followed by Prakesh's. Barry provide's an updated version of Prakesh's and changes instruction for the order to have Prakesh first followed by Joe's.,"Barry needs to figure out a way to combine the decks while still keeping two separate design templates. Lisa asks Barry if they would like to combine them into one presentation, but keep the two original separate presentations"
414,"Subject: bug 5058|||Srikanth: ravi please have yuyu look into this bug. srik|||Ravi: Yuyu is looking into this. This was similar to the bug reported yesterday. We need to reproduce this and fix this. Ravi|||Ravikumar: Yesterday German automation test had the same problem. Today it went fine. But I had this problem while doing manual test. As Yuyu said this is a timing issue in OSA. Thanks, Ravikumar.|||Ravi: There is one potential problem in the code that could cause this but not sure how to verify that this is the same problem Vinayak has seen. When a response is persisted it is possible that OSA still looks at in memory copy and send only packet level code to OCA. Yuyu can provide more details. Vinayak, Are you able to reproduce this? Ravi|||Prakash: Ravi, Looks like this happened twice in the last two days. So we should try to figure this out. Have YuYu work with Vinayak or whoever to fix this.|||Yuyu: I think this bug happened because of the same reason I explained yesterday, except that my fix yesterday was not enough. Here's what I sent out yesterday.|||Srikanth: Ravi It is apparent that this problem cannot be reproduced consistently. I think at this point development must use code inspection to fix this issue. When will the fix be available ? Can it be reviewied and fixed in half an hour ? I'd like to kick off a build so that we have time to run another round of auto-tests before we place the build for Biogen to pick up and test. Thanks Srik|||Ravi: The fix is ready. Yuyu is running the tests currently and is also needs to be reviewed. Ravi",Ravi encounters a bug in Biogen_Release during its testing phase. Ravi wants Yuyu to look into fixing the timing issue problem as a similar issue was encountered the day before. Ravi needs to help to verify if the problem is with the code when it sends packet level code to OSA. Prakash notices that the same problem occurred twice the previous days. Yuyu realizes that he tried to fix the problem the day before but it did not work. Srikanth feels development must use code inspection to fix the issue. Ravi emails that the fix is ready and requires review.,Srikanth asks ravi to have yuyu look into this bug. Ravi says it is a timing issue in OSA. Rav
415,"Subject: e-staff next week|||Amy: Something happened with Venk's Outlook today that deleted and switched some meetings around.  Just want to make sure everyone's calendar has E-Staff on next Monday at 9:30am in Sausalito. Sorry for the confusion, Amy|||Elisabeth: For Lisa's , it is showing from 8 - 9:30am next Monday. Elisabeth|||Elisabeth: Nope, it is not on the calendar. Elisabeth|||Toshiya: I will not be there since I will be in Tokyo with Prakash. Thanks. Toshi|||Ray: Amy I will not be able to attend. I will be doing the HP Seminar training in New York City Monday and Tuesday. Ray",A person sent an email saying that they were seeing a disconnection in a scheduled meeting; times on one person's calendar did not match the times on a different person's. The group then proceeded to discuss who would and would not be able to attend the meeting and their various reasons as to why they had some other type of conflict.,Amy says something happened with Venk's Outlook today that deleted and switched some meetings around. Elisabeth says Lisa's is showing 8 - 9:30am next Monday. Elisabeth
416,"Subject: enablei18n is set to ""true""|||Ravi: Geoff, EnableI18n paramter in ocaconfig.xml is being set to ""true"" probably in the application cab file. This parameter should be ""false"". Could you point us to the location where this is being set? Thanks Ravi|||Ravi: In the original ocaconfig.xml the value is set to ""false"". After install, the value is somehow changed to ""true""|||Geoff: I can't find a reference to Enablei18n or EnableI18n anywhere in applframe.  I'm not sure how this is happening. Scott - any ideas?|||Jaigak: I found one place in avocadoit_install PATH/avocadoit_install) to set EnableI18N to true. Is this a part of the device installer? -Jaigak|||Scott: This is an installer controlled parameter. Praveen or Wilhan should be able to give you some answers on this. -Scott|||Ravi: Praveen, Could you take care of this? Your last mail indicated that installer is not doing this. Apparently, avocadoit_install has a reference to this. Thanks Ravi","One engineer reports that there is a problem with the software, where a flag is inappropriately set, causing an error to occur. The team goes back and forth about how to fix the issue and tries to determine exactly what the root cause is. It appears that a flag in the xml file is being switched from false to true at some point. Scott identifies that the people who can resolve the issue are either Praveen or Wihan. Ravi then asks Praveen to resolve the issue for the team.","Ravi tells Geoff that the EnableI18n paramter is being set to ""true"""
417,"Subject: access to aesblsrv1|||Roopak: Richard, I think you are connected to aesblsrv1. I would like to perform a quick experiment... connecting only one user and looking for memory usage on the objectmanager, let me know ASA u are done. Roopak|||Richard: I will drop off now as the memory issue is more important. FYI, on the local database issue, the schema sync does not work as I don't have the proper permissions on the local database. It will take too long to figure out. Wait for the database from Biogen.|||Roopak: Richard, can I restart the aesblsrv1. I would like to see how much memory we start with and how much we consume and how much is returned back!! Roopak",Roopak would like to perform a memory test on the aesblsrv1 server to check its memory usage by connecting one user to the server at a time. Richard states he will disconnect from the server. Richard mentions that he will wait for Biogen to provide the database since he doesn't have the right permissions to get the schema sync working properly. Roopak asks if it is ok to restart the aesblsrv1 server to compare the before and after memory usage.,Roopak asks Richard if he is connected to aesblsrv1. Richard says he will drop off now as the memory issue is more important.
418,"Subject: application testing on nt|||Vinayak: I have copied the new build and apps on the qa.avocadoit.com machine. You can access it by HTTP://LINK or HTTP://LINK The logfile is in d:PATH\logfile1.txt and debugfile in d:PATH\debug1.txt. Applications                               pda                              hdml			assignedto Etrade                              etradepda			etrade88456			Vinayak kbkids  kbkidspda			kbkidshdml		Vinayak homebid  homebidpda			homebidhdml			Ravi igo                                  igo01 to igo07			igohdml			Vinayak egghead                          egghead02        egghead03			Deepak Travelbreak       travelbreak86543		travelbreakhdml			Ravi malltrip                          malltrippda			malltriphdml			Vinayak Ford      fordcreditpda		fordcredithdml			Deepak Sandbox      sandboxfootballpda						Ravi siliconIndia      siliconindiapdanews						Ravi siliconindiapdabytes siliconindiapdamag regards, Vinayak|||Deepak: vinayak, For  fordcreditpda I got html page received is incomplete. In the error html page it seems that the site has changed, and there is no html page. Please refer the logfile. Deepak|||Nora: Don't test homebidhdml - it's automated. I'll be sending out details today. Nora|||Ravi: Nora, Is this automated for solaris also. Thanks Ravi|||Vinayak: Hi all, I have installed following apps on \\devlabws1( http:\\qa.avocadoit.com) App.		pda			hdml			assignedto Etrade		etradepda		etrade88456		Vinayak buyertouch	buyertouchpda		buyertouchhdml		Ravi dadi Cashedge	cashedgepda		cashedgehdml		Ravi dadi homebid	homebidpda		homebidhdml		Vinayak Salesforce	salesforcepda		salesforcehdml		Deepak Siliconindia	siliconindiapdanews				Deepak siliconindiapdamag Rosh and Deepak check any one app thru palm, pager and rim pager. regards, Vinayak|||Vinayak: I have tested appids for pda app. If you find any problem with hdml apps, please let me know.","Vianyak has sent a copy of new build and apps applied to the AvocadoIT site. Deepak, Nora and Ravi have been testing the apps. Deepak has issues with the Ford app coming back a bad link. Nora informs them not to try homebidpda because it is automated and Ravi inquired is it was the same situation with the solaris app. in the end Vinayak sends an updated list of apps installed, and ask them to please test them and get back to them.",Vinayak has copied the new build and apps on the qa.avocadoit.com machine.
419,"Subject: delta dallas stay in larger context|||Ty: Scott, I spoke to Udo today regarding his coaching on how to engage the Delta Line Maintenance team in Dallas. Udo's agenda is to definitely push the overall program throughout the entire Delta network. His comments were that directly working with the Dallas team could possibly cause confusion to the overall program integration. Although he appreciates the proactivity and recognizes that Dallas would indeed be a good starting point for piloting, pursuing something right now with one specific group without the overall program getting full traction is not the best thing right now. Udo did recommend that I coordinate with Greg (Director working for Udo in charge of refining the overall program integration) in Atlanta on suggesting Dallas on as initial pilot location. I met Greg in Atlanta back in early March in a planning meeting. I have a call into Greg and will let you know any updates. Thanks, Ty|||Scott: Sounds good Ty.  I will sit tight until I hear back from you on how to proceed. Thank you for the update,|||Don: John should be taking the lead with Delta in Atlanta. Is everyone in Agreement? Don|||Scott: I can be the point of contact for the pilot opportunity in Dallas working with John and Ty. Thanks,|||Don: Scott: My understanding is that Delta wants to work the pilot effort thru Atlanta. If that is the case, Then John should handle. What have I missed? Don|||Don: I got the wrong info...I was told that Delta originally wanted to do the pilot in Dallas and moved the Plan to Atlanta... Will follow up with you guys on this. Don|||Ty: I will be downloading with John and have been keeping him abreast of coorespondance with Delta. It would be good to continue to leverage Scott's experiences in pitching to other airlines. Thanks. Ty|||Don: I agree...let's go win our share of the Airline maint and repair space!|||Ty: Give me a ring on my mobile anytime after 10am PST. Talk to you later. Ty","Don, Scott, John< Amit and Peter are in a discussion about the pilot for the Delta Line Maintenance team located in Dallas. The pilot was originally planned for Dallas location but they ask that it be changed to be done by way of Atlanta. Don states that he thinks that John should take the lead and then Ty states that he think the should leverage Scott's experience with pitching to other airlines, They end with a motivation to go out and take as much airline maintenance  and repair space as possible.",Ty contacts Udo regarding coaching on how to engage the Delta Line Maintenance team in Dallas. Udo says pursuing something with one specific group without the overall program getting full traction is not the best thing right now.
420,"Subject: seven.com|||Mike: Ron, Apparently some group in Cisco is looking at this company. I've read through their beginning screens and can't quite make out what they do. Help? HTTP://LINK Mike|||Brett: I read that they incorporated Microsoft's Mobile Information Server into their offering.  I have no idea what their 'offering' is, but it sounds like they have a very similar product in some shape or form...although I doubt they can match the breadth of our backend story, offline story, or alert generation story.  Typically a Microsoft product only works on Microsoft infrastructure... Brett|||Ron: MIS is just exhange today, with a proise of more to come, inc transcoding and corp app and com connectivity.  I agree that deails of seven's carrier grade offering are vague at best and don't seem congrous with running on a microsoft platform. (hardly carrier grade infrastruture). Ron|||Ron: As articulated earlier, these guys claim to be in our space but tagetted at carriers. I don't believe they have much there yet. This is the first I have heard of them in an enterprise setting.  I will do a bit more digging Ron|||Mike: Why does Cisco have a line on them? Might it have something to do with Cisco's interest in wireless lan, high speed access? Mike|||Ron: I doubt this is the connection. A friend of mine is staring woth ciscos wireless strategy unit in august so I'll be able to learn more about their plans in Q3 (and revisit our working with them) Ron",Mike messages Ron and Brett about a group at Cisco that is looking at their company. The three of them discuss the group and the fact that they don't know quite what they do. The believe they want to get into the wireless business but don't really think that they have much to offer. It was decided that they would wait until august when they had more information about the group and their offering.,"Mike tells Ron that Cisco is looking at seven.com. Brett tells Brett that Microsoft's Mobile Information Server is incorporated into their offering. Ron says that MIS is just exhange today, with a proise"
421,"Subject: asi dsl install schedule|||Himmat: Mark- Received call from : ASI DSL regarding Service Order ORDERNUMBER  for December 5th , Tuesday install or may be move of DSL line Please confirm with Facility or Network Services or NOVELL for this install and please let ASI know on ph # 1-PHONENUMBER I am not aware of any of the process like this, if you give me contact number and show me where all the Telco stuff is I am happy to coordinate this install. Please confirm or if you want me to call them please let me know. Thanks for your help. -Himmat|||Craig: I didn't think we were moving the dsl's...   what's up with that? Craig|||Himmat: I don't know eigher, may be moving of T-1 line from this company. Here is the message attached.|||Mark: I have called the 800 number.  It goes to PacBell.  They don't know anything about this.  They referred me to ASI.  I called ASI.  The stated that the order number ORDERNUMBER is not a legitimate number and they could not figure out what this order was for.  They could not explain the phone call we received.  I am not going to pursue this matter any further. I would like to request that in the future, all order for services at this site, whether T1, ISDN, DSL, Analog Service, or other, be coordinated through me.  Hopefully this will help eliminate confusion and streamline the process. Thanks, Mark|||Himmat: Mark- Thanks for your efforts, let's wait and see he calles me back. If we did not order any thing related to ASI - DSL we will wait and see or may be someone just hit the wrong number. -Himmat|||Steve: Gentlemen, I called the number and was referred to the Regional Manager taking the place of this person as he is out on vacation. This line is for the UUNET T-1. Our PacBell coordinator is Sally at PHONENUMBER. The installation is scheduled for Monday. She will call if there are any problems. We should plan for Monday anyway since we have a committment to Novell for prior notification. Steve|||Himmat: Again- I want to make sure and I just finished talking to Pacbell Rep. Installation engineer will be here for install IDC-2 in ourbuilding December 7th ( I tried to get time but they did not have any information).  Order number is ORDERNUMBER I already gave him Mark's contact number : Desk PHONENUMBER Mobile PHONENUMBER any question let me know otherwise Dec7 installation is confirmed from Pacbell side and now we have to let Novell folks know. -Himmat",Himmat questions Operations about a service order. Mark in Operations relays that he is unable to clear the confusion and has requested that further needs from the client be directed to him personally. Steve reached the client regional manager taking the place of the person who ordered the service and advises that the installation is on.,"Himmat receives call from ASI DSL regarding service order ORDERNUMBER for December 5th , Tuesday install or may be move of DSL line. Craig asks if they are moving the dsl"
422,"Subject: etrade rolled|||Craig: I just swapped the pool in the cluster.  etrade.avocadoit.com bears fruit. ""rm -Rf PATH/laden"" Craig|||Arun: I will check the apps and let you know.|||Arun: E*Trade put in a fix for an issue that was causing a lot of other issues. The load test is still on. Will send out another update after we get the feedback on the manual functional testing. Looks like we are a GO for tomorrow morning! Thanks, Arun|||Richard: Thanks. I will be in the office when the market opens. Same as last time. Arun should be online from his house and Craig we will wake you up if necessary.|||Arun: Craig, The load test is over now. You can restart the boxes at your convenience. Thanks, Arun|||Steve: And the results are?|||Craig: FYI - steve and I talked and he's in the process of shooting an email to R&D for assistance on the emas crash problem. Also, we have a crash meter for tommorrow.  Regardless of what does or does not comes back from R&D, we will use the metric of 3 emas dying as an indication of catastrophic failure.  If we have 3 or more emas die then we will roll back the cluster and this time, we will have to figure out where the problem is instead of passing the buck to etrade. a dead emas is indicated by &nbsp's in the emas stats page since there is no data and it fudges up the cgi screen. I too will be up around 6-7am so you shouldn't be waking me up :}  If we plan on doing any kind of rollback, at least this time it's instantaneous.|||Craig: I will do this later on this evening ~11pm - midnite.  I will wait a bit to see if we hear anything from R&D. I will restart both old and new clusters so we will be able to roll back to a fully pristine cluster if we have to. Craig","Craig replaces a cluster for E*trade that was causing the emas to crash due to fixes made by E*trade. Arun runs a load test so that Craig can do a restart. Craig believes that they are fully operational for when the market opens tomorrow. Craig contacts R&D for their assistance in heading off the emas crash problem. Craig and Steve determine that if 3 emas or more die, than this is a catastrophic failure. Craig's backup plan is to restart both old and new clusters, so they can use them as an instantaneous roll back if need be.",Craig says he just swapped the pool in the cluster. Arun says E*Trade put in a fix for an issue that was causing a lot of other issues.
423,"Subject: docs are up|||Dean: The docs with the correct titles for 4.5 release have been placed in the following directory. PATH\Publications PATH\AVOCADOIT Documentation\4.5_install_handoff Any questions please call me on my cell PHONENUMBER. I'll be back after 10:00pm tonight to finish up last minute edits. I' ll post completed docs sometime tonight. Dean|||Srikanth: Dean Did this happen last night ? i did not see a mail. thanks srik|||Dean: Yes it did happen!!!! Also since ""so many"" edits came in late and requests for material to be added to that was not originally not scoped or planned for, (i.e.. new server config parameters), the docs will need refreshing over the next several days. Currently the docs that will need refreshing are the Studio and the Server Guides. All docs for the 4.5 release will live in the 4.5_install _handoff directory on the utility server. That way, each time a build is made, the latest docs will be available to be picked and added. Dean|||Wilhan: Srik, Do you want to create new build 134b ? If we want to do this new build, Yuyu probably has to fix the shortcut or links first also Thanks,|||Dean: 4.5 Release docs have been refreshed with all current feedback and comments added. Thanks Dean|||Rajeev: Ravi, In the last staff meeting you were saying that the Docs will be revised at a frequent basis going forward. Do we have a plan for the future drops and their content. We should publish this information so that everyone (specially Japan) knows about this. I am sure you are working on finalizing the 4.6 doc deliverable this week so that we can finalize the amount of effort the developers need to put in. We need to account the development effort in the release plan. Thanks Rajeev|||Yuyu: Hi, The screen names in ""start menu"" are needed for the documentation files. Please give your comments. Why we have both Offline_AdministrationGuide.pdf and AvocadoIT_AdministrationGuide.pdf, since we only have one admin tool? Thanks, -yuyu|||Ravi: Yuyu, We should only release the following docs in 4.5 AppFramework_SiebelGuide.pdf AvocadoIT_AdministrationGuide.pdf               (check with dean) AvocadoIT_InstallationGuide.pdf AvocadoIT_StudioUserGuide.pdf Offline_Application_Development_Guide.pdf AvocadoIT_ServerConfigurationGuide.pdf We're not doing datasource API. Ravi","Dean announces the 4.5 release docs have been placed in PATHPublications PATHAVOCADOIT Documentation.5_install_handoff. He mentions  the docs will live in the 4.5_install_handoff directory on the utility server for easier picking and adding. Wilhan tells Srik that Yuyu needs to fix the links first if he wants to create new build 134b. Dean says the 4.5 Release docs have been refreshed with updated feedback. Rajeev asks Ravi about his future plan for revising the Docs and the status of 4.6 doc. Yuyu asks for comments regarding ""start menu"" screen names. Ravi reminds Yuyu only certain docs in 4.5 should be released.",Dean says the docs with the correct titles for 4.5 release have been placed in the following directory. Srikanth asks Dean if this happened last night and
424,"Subject: delivery to 4.0 titanium online|||Jin: Description: Netscape webserver cannot take non String type for JSP tag attributes.  Therefore, we have to make changes in the JSP tag handler accordingly to make the test work in Netscape.  Tested the changes with Weblogic as well and it passed. Files changed: PATH/EPGetvarTag.java PATH/EPLoopTag.java Sanity tests all passed. Reviewed by Roopak. -Jin|||Jin: Description: Since in Netscape webserver, getContextPath() returns empty string instead of the expected ep root(/ep), we have to make code change in findAppID() so that correct appid will be found in /ep/apps/<appid> in Netscape. Files changed: PATH/ControllingServlet.java Weblogic sanity tests passed. Reviewed by Roopak. -Jin|||Jin: Description: Made the following changes to make EMAS online running in Netscape webserver. Files changed: All JSP files for the sanity tests (under qatests/projects): - removed the taglib declaration - changed epVars.get expression PATH/BaseChunkingAdaptor.java PATH/UrlConnectionHandler.java PATH/HtmlFormChunkingAdaptor.java PATH/HtmlAnchorChunkingAdaptor.java PATH/IWmlConstants.java PATH/IJSPManRequest.java PATH/ControllingServlet.java PATH/JSPManaRequestImpl.java PATH/declare_epvars.jsp PATH/declare_epvars_NS.jsp PATH/copyFiles_NS.bat PATH/testrunner_NS.bat PATH/eptaglib_NS.tld PATH/log4j_NS.properties PATH/datasource_NS.xml PATH/filter_NS.txt PATH/filter_NS.txt PATH/filter_NS.txt Sanity tests all passed. Reviewed by Roopak, Krishna. -Jin|||Jin: Changed the following files to make emas online run on Netscape webserver 6.0. PATH/copyFiles_NS60.bat PATH/testrunner_NS60.bat PATH/log4j_NS60.properties PATH/filter_NS.txt Ran sanity tests on Netscape webserver 6.0, they all passed. -Jin|||Krishnamohan: Checked in PATH\README.txt (Dave's changes for Standard API Readme) SessionStateImpl.java ErrorMessages.java ErrorNumber.java Initializer.java ControllingServlet.java (to add more statistics - Error breakup by error number and module) stats.jsp FaultGenerator.java (to fix infinite loop problem when fault percentage set to 0) Reviewed by Roopak HtmlScriptRelatedChunkingAdaptor.java (to fix bug 4190 - More not generated) Reviewed by Jaigak Sanity tests passed. Krishna.|||Krishnamohan: Checked in repository.xml to fix bug 4159 (Empty chunks for lesser packetsize values) Reviewed by Jaigak Sanity tests passed Krishna.|||Krishnamohan: Checked in TransitionManagerImpl.java (to fix bug 4298 - Transition type exp not working) repository.xml and canon files for VSAggregatedHeader and VSSimpleRowNoLoop (to fix sanity test failure) Reviewed by Roopak Sanity tests passed Krishna.|||Krishnamohan: Checked in BaseChunkingAdaptor.java (to fix bug 2967 - Chunk size > packet size) Reviewed by Jaigak DataSourceImpl.java (to fix a null pointer exception, check null) Reviewed by Roopak Sanity tests passed. Krishna.",Jin reports problems with JSP tag attributes in relation to Netscape. Jin makes changes in the JSP handler and tests successfully with Weblogic. Jin finds problems with the function findAppID() and names the files changed. Roopak reviews the changes. Jin reports and lists the files changed to make EMAS online work in Netscape webserver. Roopak and Krishna review the changes. Jin lists more files that are changed. Krishna lists the Java files that are checked. Roopak and Jaigak review the changes.,Jin tells Roopak that Netscape webserver cannot take non String type for JSP tag attributes. He tests the changes with Weblogic and it passes.
425,"Subject: gifts or no gifts - that is the question...|||Ruth: I don't know about all of you, but I'm feeling the pressure this week to get all my work done by Friday and to get packed and to get some shopping done. I  know that someone in the group was not able to make dinner on Thursday and I was wondering if anyone would object to us doing dinner when I get back from Ireland (after 01/03)? Also, did we decide to do the gift exchange? If we did, when would you like to do it? What price limits do you want to set? We could reschedule our status meeting this week to Thursday (if it suits everyone) and do it on Thursday afternoon? Anyone interested in food and drink at the meeting? let me kow what you think? Ruth|||Ann: Having the dinner after you get back is fine with me since I am the one that can't go in Thursday. I don't know if we actually decided about the gift exchange but I think it would be fun to do that. I would suggest a limit of $20.00 and having the meeting on Thursday afternoon with food and drink would be fun.|||Ruth: That sounds good to me. How about you others out there? Jacinda? Dean?  will Ann and I be doing it alone!!! Let me know what type of food and drink you want and I'll see what I can do. Ruth|||Jacinda: I agree with Ann's ideas... --JJ|||Ruth: ok ...so we're going with non gender gifts (for Deans sake)...and food and drink. I'll reschedule the meeting now.|||Dean: It doesn't have to be non gender. You can use the following guidelines as far as I 'm concerned. I like: My boats big My cars red and my cash in my hand! Dean","Ruth got in touch with a few people to let them know the planned dinner should be delayed due to her work and also a trip to Ireland. After she returns she would like to schedule it and everyone agreed to it. Ann did suggest that a $20.00 dollar limit be placed on gifts for everyone. Also Dean did asked if gifts would need to be non gender, but he was told that they did not need to be. Dean ended with a joke saying his guidelines are:he likes his boats big, his cars red, and cash in his hand.",Ruth is feeling the pressure this week to get all her work done by Friday and to get packed and to get some shopping done. She is wondering if anyone would object to us doing dinner when she gets back from Ireland (after 01/03
426,"Subject: weekend work|||Jaime: Barry: I need the following: *	Customer Page Content A three sentence description for each customer. Suggest possiblities for content: First sentence positions the customer. Second sentence says what the customer does with AvocadoIT. Third sentence is a summary. I will provide Jessica with the logos and the application stories (we have three: eWork, Zimba, Paytrust, and OnProject) Also i suggest some type of customer introductory/positioning paragraph on that page above the customer links. *	Partners Page Content Similar content needs as for the customers. A positioning introductory paraph and a 3 sentence description that accompanies each partner. I again will provide Jessica with all the logos. I should be in on Sunday, so send me emails or leave things on my chair. You can contact me on my cell: PHONENUMBER or send email to: USERNAME@DOMAIN.COM thx and have a good weekend. jaime|||Barry: Here is the info for the customer page.  Did not include a summary since it might get to long.  Flow a couple out and I can add a summary if there is room. David, Trish, and/or Helen, We need the same type of information for all the partners including eCal, iGo, D&T, Sun, HP, Intel, L&H, and Dialogic.  I have Visto in the enclosed document, but it can be moved to the partner page--up to you.  We need this soon to flow it into the website next to the logos. Jim, Do you want the sales team to look this over or should we interface directly with the customer on having ""signed-off"" verbiage? Our goal is to roll out the website on April 5 with all of these customers and partners on it.  It will be mucho-impressive. Jaime, Some of this will will change.  I put in general stuff where I did not know the specific wireless app. Thanks, Barry|||Barry: Here is a start on the partner page information. Helen, Can you please fill out the rest and send back to Jaime. Jaime, When do you need this? Thanks, Barry|||Jaime: Barry: I would like to receive it back by end-of-day today, Monday 3/27. Please let me know if there is anything I can do to assist in content development. jaime|||Helen: Who is the contact for Dialogic.  I don't have them on my list.  I will try and get this to you today. Thanks Helen|||Jaime: Barry: As per our conversation the following are things that you can do: 1. Write additional customer summaries 2.Test/review the site: remember pages don't print out well and doesn't look like they have the pdf ready HTTP://LINK If you get those two things done, your time spent here will be well worth it. thank you. and if you need me you know where I am. or leave me vox or email. jaime",Jaime wants Barry to provide three-sentence descriptions of current customers for their company's website. Barry shares a document with that information. He asks colleagues for help providing the same information for other clients. Helen needs contact details for a particular client. Jaime wants the work completed by the end of the day. He reminds Barry to test and review the site when done.,Jaime sends Barry a list of content needs for the customer page and the partner page. Barry sends a list of information
427,"Subject: xsellsys - pqa|||Sriram: I can send it today. Do you need it immediately?? or can I send it before evening. - Sriram.|||Divakar: Mehrak, We may need to defer this as one of the items we will work post delivery as I was discussing in the status meeting. These are issues that came up during the review meeting, Bhagavan will work with you to identify all the items. This change will take 2+ days development work and it disturbs the work already done which may cause regression. Also I want last three days for developers doing the release formalities, including regress testing, development at this time disturbs the mind set. I will be happy if we can defer this post 19th activity. Thanks, diva.|||Sriram: Hi Mehrak, Please find the PQA I promised yesterday. Sorry for the delay. Divakar said he would send the mail regarding the Search results modifications. Thanks, Sriram.|||Mehrak: Divakar, That sounds good. Know I know what I can and cannot send to the customer at this point as far as revised  DDS screens. The changes that your team put together and represented those changes via a document is good for now. I am excited to see what creative minds have been doing.  Look forward to working with Bhagvan. Sriram, the pqa that was referring to only has that minor text issue regarding the copyright date on the splash screen. Please let me know on that. Thanks, mehrak|||Mehrak: Sriram, you are the man. Thanks so much and I received Diva's mail. Thanks again, Mehrak.|||Bhagavan: Mehrak, how are you man. I could not meet you while returning, sorry about that. I will get back to you in a couple of days after understanding what you all have done so far. Probably, I will send a document over which we can have a brain storming before freezing any extra modifications in tandem with the customer. /Bhagavan.|||Sriram: Yes Mehrak. I am also having  problems accessing the application. It says, ""Unreachable Destination"". What do we do now?? - Sriram.","Sriram says he can send today. Divakar gives Mehrak several reasons he'd like to defer until after the 19th. Sriram sends Mehrak the PQA promised the previous day. Mehrak tells Divakar the changes made thus far are good enough and adds that the PQA has minor copyright date issues on the splash screen. Mehrak lets Sriram know he received Divakar's mail. Bhagavan apologizes to Mehrak for a missed meeting and says he'll send a document over for review. Sriram asks Mehrak what can be done about an ""unreachable destination"" error received while trying to access the application.",Sriram asks Mehrak if he can send the pqa today or before evening. Mehrak replies that he may need to defer
428,"Subject: updated security diagrams|||Ricardo: Team, Attached are the new security diagrams for the licensed and ASP offerings. Please provide your feedback. Thanks, Ricardo|||Ron: Ricardo and PM Team, A few thoughts: 1) We only show a connection to a web server (hosted) or intranet server (license) on the back end. I think this is NOT in our best interest; rather, let's show ability to connect to multitude of sources or simply label back-end source with a generic term (customer back-end systems) 2)Related to 1) above, we only show info coming in as HTML or XML. While I understand that the generic Java API will basically take data in as HTML, do we really want to raise this question from customers.  Similarly, with a JDBC call to a remote DB, while the request looks like an URL, is the output format HTML? 3) Any way to include voice?|||Ricardo: Ron, Regarding 1) I think that it would be a good idea to label the secure web server box to Customer Front-End or Back-End System. In the case of 2) I can add a table and an object icon to represent the interaction with databases and the interaction with remote objects that interact with other data sources. On the other hand, I wanted these diagrams to remain as simple as possible in order to convey a message focused on how we handle security. I think that it would be good idea to prepare another diagram to show the capabilities you have identified. Rick|||Ron: I think its a mistake to try to be simple but then put labels that confirm views of us as a screen scraper. You never know where these docs end up; even internally when you are not there to explain them to the CIO whose underlying forwards it to him as part of package to convince him why to meet with us.|||Ricardo: Understood. I will work on this later and pass around again for review. Thanks a lot for your feedback!|||Ricardo: Marilisa, Attached are the security diagrams I promissed you. Feel free to add color as needed. Ricardo|||Debbie: Hi Ricardo, Marilisa is having trouble opening the file you sent her. Could you place it on the marketing server in a folder labeled ""Security Graphics"". She does not have Visio on her computer, but I am going to put a request in to Nadir or Junior to add it to her computer tomorrow morning. We have only received one file, are both diagrams in one document? Do either of them have any color? We need to have completed diagrams to place in the security release notes for distribution. Are they both simply black & white sketches? Can you enhance them with color? We were optimistic that we would be able to import as is. Hi Alex, Marilisa was able to import the last diagrams you did for her, do you remember doing anything different than the standard save? dbm Debbie|||Dan: you can install Viso over the network from PATH/visio|||Debbie: Great, thanks! dbm|||Ryan: you were right -- i was referring to Ricardo's security diagrams","Ricardo sends security diagrams to the group. Ron raises three areas of concern and asks for feedback. Ricardo explains he wants to keep the diagrams simple, then suggests Ron create another one. Ron expresses keeping it simple is a mistake. Ricardo says he will rework the diagrams and resend later. Ricardo sends edited diagrams to Marilisa and tells her to add color if possible. Debbie tells Ricardo Marilisa can't open the file because Visio isn't on her computer and asks if he can add color prior to sending. Dan tells Debbie she can install Visio over the network.",Ricardo sends the team a list of security diagrams for the licensed and ASP offerings. Ron asks Ricardo and PM Team if they should show a connection to a web server (hosted) or
