,Source,Target,Predicted
469,"Subject: minutes of release 3.5 and 4.0 meeting|||Om: Major patch (To include all features except Offline as part of Service Pack 8): Code frezze for all features is 7/6. When is it expected? (Glenn) Service Pack 8 date to accomodate estimates from QA, IDC, and Doc (Sharon, Dean and Diva) To update 3.5 10/11 Release date does not include Siebel demo impact. EPCanada 3.5 plan to be superimposed in the same time frame. 1. Decide on which bugs to be fixed (Glenn, Prasad, Srik) Impact of internationalization (Sharon) On 7/5 validate the estimates for superimposing EPcanada in 3.5 (all owners of activities) HTTP://LINK 4.0 Om|||Geoff: Is the code freeze date for 3.5 still end of July?  Its not doable for the Toronto office - we finish 2.0 at the end of this week, and have 3.5 weeks of integration work elapsed time.  That puts us at the end of July with no new code...|||Om: Geoff, This is 3.5 (san Jose) without Offline and integration with EPCanada. EP canada integrated 3.5 plan will be discussed on Thursday 11:30am meeitng. I will call you so that you and Prakash can join. The information is aviable at: HTTP://LINK Om|||Geoff: In addition to the raw integration work, we have a large list of features and activities that could be added.  It'll be easier for me to figure out what fits if I know what the new code freeze date is.  Paradox, right? I've been working towards 30 days per developer, which translates into 6 weeks before code freeze.  This would put the code freeze date in the middle of August. Is this reasonable?  Or should I be constraining the feature set to a greater extent?|||Om: Geoff, Prakash / Amitabh are the right persons in making these decisions. Om|||Geoff: Okay - Prakash, Amitabh, I've created two scenarios for the Toronto R&D team.  I'm presenting them here in the interest of expediting next Thursday's meeting. Scenario One: Entire team August 24th code freeze Scenario Two: Entire team except for one August 3rd code freeze Difference: Scenario One contains the following features not in Scenario Two: -Tooltips in design studio -Failover -Full workflow refactoring (cut in half for Scenario Two) -Javadoc improvements -Product brandability -Spec updates -Time for org integration (combined with ClearCase for Scenario Two) -End-user admin portal -Sysadmin portal improvements -Sizing and performance guidelines -Improved auditing -Trigger support in DBWatcher -Automation of archiving/purging What you get in Scenario Two is all the mandatory integration work PLUS: -Half the workflow refactoring -Performance tuning -Agent container debug environment Pros/Cons: -Scenario One is less risky because it gives more time for up-front integration work -Scenario Two leaves a developer available to help Richard with futures research. If neither of these scenarios meets with your needs, please let me know.  I can cook up many others.|||Prakash: We don't want to allocate any research resource at this time. I go for scenario one. Prakash|||Geoff: The extra person could be assigned additional features in Scenario Two.  They don't have to be given research.",Om communicate what will happen with the Major Patch and designates who will work on what parts. Geoff communicates a time table issue. Geoff comes up with scenarios for resolution.,"Om asks about the code freeze for a patch. Geoff says it will be difficult, and Om clarifies. Geoff gives a presentation and Prakesh gives his preference."
470,"Subject: slides for sales training|||Dave: What do you think of these?  I'm trying to target 15 min. or so. Remember there may not be time tomorrow AM for major changes. - Dave.|||Rajeev: Dave, Having attended a few sessions this week my feedback on the slides will be that they are much to complex. Sales folks need 2-3 bullet items on what we have improved in Siebel application development in 4.6. If you can provide me these three 2-3 key points I can put them in a slide for sales training. At the level these folks are interested in I believe I can manage the presentation. Thanks Rajeev|||Dave: Oh I see.  Clearly you could come up with that as well as I. How about * Utility uses Siebel to derive correct synchronization logic * Elimination of hard-coded XML development * Connector based on flexible Event/Action architecture Do they really have no idea what our product is?  Kind of scary. - Dave.|||Rajeev: Scary will be the term they will use if you tried explaining it to them. Rajeev|||Dave: Then I guess if we really gave them some details they'd probably fibrillate*.  My stuff was fairly detail-free. So they are completely dependent on SEs to be able to talk to any customer with any technical background at all.  Maybe I'm used to sales trainings where a lot of the crowd are SEs. *fibrillate: Undergo rapid uncoordinated twitching movements that replace the normal rhythmic contraction of the heart and may cause a lack of circulation and pulse. - Dave.|||Rajeev: They will not fibrillate...they are quite vocal and will start screaming.",Dave is looking for feedback on slides for a presentation. He is speaking to Rajeev and Srikanth to determine whether his audience will get it when they hear the material.,Dave is sending Rajeev slides for sales training. Rajeev tells Dave the slides are too complex. Dave comes up with simpler key points. Dave asks Rajeev if they are-green.
471,"Subject: intuit/quicken: customer question|||Darshan: Jaime, do you know how to answer the question below?  Would you be able to talk to the customer on this? Thanks. Darshan|||Jaime: Darshan; I never had that problem with the distribution of the application from our server. This appears to be a server software problem of which I know nothing. This might be a question better answered by the individuals within our company who deal with the applications at co-lo. I would try either Tony, Craig or Himmat. I think by going to our other customer sites they will not be able to see the configuration information. Sorry I couldn't be of any more help. Let me know how it turns out. jaime|||Darshan: Thanks for the information.  I'll try to learn more about what the customer is doing.  Darshan|||Jaime: you know this would also be good information to add to our document. What do you think? Put in some type of dos and don'ts for storing the app on the customer's server. Another good argument for going through colo with us. ? jm|||Jaime: i can't by myself since server software is over my head, however let me talk to the colo gang and see if there are some simple dos and don'ts. seeing tony this afternoon and talk to him then. jm|||Darshan: That does sound good.  Anything we can do to document details that reduces actual conversation time is extremely valuable.  Would you be able to add the basics to the document?  And I can gather more information on this current customer situation to add to the document. Thanks. Darshan",A customer has a question about server software. Darshan and Jaime discuss steps to take to  find the answer since they do not know the answer.,Darshan asks Jaime about answering a question. Jaime replies that it's a server question. Jaime says they should add it to the document.
472,"Subject: trained cgey consultants|||Betty: Do any of you have the list of names of CGEY personnel who were trained? I must have deleted it - or I am not sure who sent it to me in the first place. I know there were 8 - and Vivek and Jay were 2 of them - but I'd like to have a complete list. Thanks, Betty|||Donivan: Ear ya go: CGEY - AvocadoIT training emails Jayaram Padmanabhan		USERNAME@DOMAIN.COM		PHONENUMBER Vivek			USERNAME@DOMAIN.COM			PHONENUMBER Peter			USERNAME@DOMAIN.COM			PHONENUMBER Douglas			USERNAME@DOMAIN.COM			PHONENUMBER	Houston Tim				USERNAME@DOMAIN.COM				PHONENUMBER  Chicago Patrick			USERNAME@DOMAIN.COM			PHONENUMBER Jeannie			USERNAME@DOMAIN.COM			PHONENUMBER Paul Not attending, but support personnel: Russell			USERNAME@DOMAIN.COM			PHONENUMBER John			USERNAME@DOMAIN.COM			PHONENUMBER|||Betty: FYI - here it all is so no digging necessary Just out of curiosity WHY do you need to know?|||Elisabeth: We are keeping track of who has taken the course, for feedback, to inform them of other classes… Elisabeth|||Chris: Betty Thanks for the help here. Three main reasons for wanting this: 1. We're trying to keep an accurate database of all AvocadoIT course attendees. 2. At some stage we'd like to have a developer's web -page that could be used to provide on-going help and support to the people we train, we'd need their names etc to set-up secure access. 3. We are going to send out a survey to all those people who have attended our courses so far to get an idea of what more info/training they would have liked to have had, to find out how much they've used the tool since training and to seek their input on where we should focus future course development. The latter survey is being developed right now and will be ready for distribution soon. I'll send you a copy before it's finalized and seek your guidance on whether it's appropriate to send this to the past CGEY trainees at this point. Thanks Chris","Betty asks her team for a list of recent trainees in a recent class. Donivan sends the list, but Betty then wonders why it is even needed.",Betty searches for a list of CGEY trainees. Donivan provides a list. Everyone gives feedback on the reason Betty needs to know. Chris gives the reasons why.
473,"Subject: ecs_evs testing|||Deepak: Rajiv, I got this error message while testing the ECS-EVS connectivity. 09/26/00 19:19:19 E      62001 [Application ups_static ][ Session 0,0 ] ""Aborting Session due to error <""Dialog <track_number> was aborted because of error <""Grammar <> in missing from SpeechWorks Grammar file."">."">."" It seems that while creating the XML the grammar name is appended in the prompt. For detail please seeTracelog.txt on ""devlabtelsrv1"". Thanks Deepak|||Srikanth: Here are things that we should do tomorrow. - Fix the Speech_DTMF for ALPHANUM - Force  the alternate path to get executed on Rajiv's setup - Ensure that we can go through the call flow atleast once on Rajiv's setup -  Try to call into the devlabtelsrv1 and go through a call flow manually. This tells us that the speech recognition engine (speechworks) is working ok on the Devlabtelsrv1. - Then we will try it through the test setup. - I noticed that atleast a couple of times the recognition engine timed out.  this means that it is not getting the input in time. - I have enabled full speechworks logging. Thanks Srik|||Deepak: It would be better if first you guys ensure with your setup that it works fine than tomorrow or later I will test it. Do let me know when u think its ready to test for me. Thanks Deepak|||Srikanth: Yes, that is what I have stated n my email.  Your testing did indeed find a bug with alternate steps which is what rajiv should fix properly.  I also suspect that there is something funny with the speechworks setup on the test machine.  It recognizes a tracking number as ""back""!, it times out when recognizing a grammar.  That is a separate issue. Rajive will get on this when he gets in. Srik",Deepak tells the team of an error message about a missing grammar module he has gotten while testing an app. His team offers feedback about the app's development.,"Deepak reports an error on the testing. Srikanth gives out the plan to fix the error. Deepak says the testing should be confirmed, then Srikanth agrees with Deepak."
474,"Subject: epdevice: a symbol populated by the first the first request by a handheld device.|||Doug: Greetings, I am conducting a Developing Mobile Applications course for 4 consultants (3 from ADDRESS Consulting and one from Stellcom) this week. The question came up about the value in epdevice:  Is the device type identifier (PDA, WML, HDML, CHTML) derived from an HTTP request?  Or an IP layer 2 (for example, get) statement?  Or can you send me examples of what it looks like from the different devices or can you can give me any generalizations? Thank you, Doug|||Prasad: Doug, It is based on the HTTP request headers. --prasad|||Srikanth: Doug Did you get a response to this ? I think it comes from the HTTP request header. Yuyu and or Krishna  Ganti in R&D can provide a more detailed answer. Srik|||Doug: Srik, The reply that I got from Prasad is below. Thanks for following up, Doug|||Jaigak: Doug, Although I'm not the best person to answer your question, I'd like to try as nobody answers yet. Yuyu, if I'm wrong, please correct me. The device type is identified by looking at HTTP header information when a HTTP request comes. One of useful headers is ""USER-AGENT"". USER-AGENT usually contains device model information and browser information. Sometimes gateway information, too. So if the device or the browser is known to us, we can decide the exact device type. For example, a USER-AGENT from a Siemens Phone looks like: User-Agent: SIE-C3I/1.0 UP/4.1.8c UP.Browser/4.1.8c-XXXX UP.Link/4.2. Here SIE-C3I is device model information and UP.Browser/4.1 is browser information. If device information is unknown, another HTTP header ""ACCEPT"" will be used. ""ACCEPT"" specifies acceptable markup languages (or appliations). For example, if ""ACCEPT"" has application/vnd.wap.wmlc, the device type can be WML device. For further device header information, please take a look at HTTP://LINK Thanks, Jaigak|||Doug: Jaigak, Thank you for a very thorough explanation. Regards, Doug|||Doug: You may be interested in the information below ...",Doug is developing a Mobile Applications course for four consultants. He asks his team the source of the value of a device type variable in mobile app code.,Doug asks Srik about the value in a device. Prasad responds it is HTTP headers based. Doug thanks Srik and then Jaigak provides comprehensive information on the topic.
475,"Subject: vp marketing|||David-0: Venk: Alex and I worked with Martie at HP.  In fact, I hired her into HP.  If my track record for hiring holds, I think you'll be very pleased with her work ethics, ability to coalesce a team, and create a brand for AvocadoIT.  I recommend her highly. David|||David-0: I've known and worked with Laurent for a number of years.  He is a solid contributor, well-respected and all-around sharp individual.  He and I have worked very well together in the past, including while he was at Novell and at Oracle in the NT Solution Sales Group.  He is known for hiring excellent people and commanded the respect of his staff as well as the executive team within Oracle. I just found out that he is no longer with Corio and is looking for a VP of Marketing position in either B2B or wireless space.  Laurent should be a serious contender for this position at AvocadoIT.  Note: BRIENCE. We should try to get him in this week.   He is out of town all of next week and will be unreachable.|||Mary: Gentlemen.  Maybe a good one.  Take a look and let me know your thoughts.  Mary|||David-1: She looks impressive on paper. I will follow up with Venk but I would like to talk with her.|||Mary: This is a test.  Please call Mary when you get this at PHONENUMBER.  Thanks!|||David-1: I replied to her.","David-0's HR team discuss two potential job candidates, Laurent and Martie. Venk writes that he knows and can highly recommend Martie, and has also worked with Laurent, whom he likes.",David makes recommendations about hiring Laurent and Marti in emails to Venk and BRIENCE and also suggests a follow-up phone call to Mary. Mary also requests face-to-face interviews.
476,"Subject: xsellsys: general question about search|||Darshan: I was just looking at the application for general use and wasn't able to look at detailed customer information for a particular account without clicking the arrow image on the view account screen (which can take a long time if there are lots of accounts in the system).  Did this issue come up before during development or design?  I tried the search function which displays the results, but does not let you click on the name to get the details. This might have been planned (customer request, technical limitations, etc.), but I was curious (maybe this was an item when Mehrak was handling the project).  If it is possible, I would think it would be useful to have the company names as hyperlinks on search results.  Any thoughts? Thanks. Darshan|||Narasing: Darsan, You are right, that would be useful if comany names have links in search results page. Since this search logic is very tedious and complex it would take very significant effort to add links in the serch page. Any how we are assessing the requird efforts and I will keep you update on this. Thanks Rao|||Narasing: Darsan, Tapaswi, the corresponding AE for this xSellsys project assessed the effort required to add hyper link to company name in search results page. This will require 5 working days including deveopment and testing of all three devices. This requires to change 4 pages per each device. Identify and render again for all devices for this feature to work. Please make note, this hyper link is not in the DDS.  We will wait for your decision on this. Thanks Rao|||Narasing: Darsan, Please ignore the previous e-mail saying, It requires 5 days to add links in search page. But we found out a short cut for solution. It may  need 1.5 days to fix this including testing. We will complete it by COB (Wednesday IDC). I will keep you update with the status. Thanks Rao|||Darshan: Please wait before deploying this feature into production as we should talk to the customer before making production updates.  Do you expect the implementation of this to cause any performance issues with the application (data transfer sizes or longer processing time on EMAS)? Maybe this can initially get deployed on the test server first to test with real devices.  I think this will be an important feature to make usage easier. Thanks. Darshan|||Tapaswi: Hi Darshan, I have modified the Search Results pages for both PDA and PocketPC.  And also, updated them in Testsrvr6 for testing. The url for testing PocketPC:		HTTP://LINK I am sending the PQA for testing the Palm app., as attachment. Please note that, we will deploy these files into production only after, you confirm it with the customer. Thanks, Tapaswi|||Darshan: That sounds great. We'll test them today. Thanks. Darshan|||Darshan: I tested it and I think it works great.  What do you think?  Should we go ahead and deploy this into production or ask/tell the customer? As I'm surprised that this has not already come up before (DDS or no DDS requirement), if we implement it without telling them it could avoid having to further customize the feature.  They may ask about making all search results hyperlinks which we certainly don't want to do for free.  It's also good to avoid any discussions about what was in or not in the original requirements. I'm interested to see what thoughts you have on the choice we have. Thanks. Darshan|||Narasing: Darsan, We put 30 man hours to add this feature, including the efforts development, testing and management. I go with you on this decision, that we deploy this feature first, then we can explain the customer to pay for the effort. Thanks Rao",Darshan wonders whether an app should show search results containing company names as hyperlinks. Rao tells him the work this would entail. Darshan wonders: should they ask the client first?.,"A new search feature for the application is being tested and implemented on different devices, and the sales associate wonders if they should ask the customers to pay."
477,"Subject: using servlet api in jbuilder|||Krishnamohan: We have jsdk.jar in PATH\Classes which is a bit outdated I think. For example, it does not have the RequestDispatcher.class. I think its based on Servlet2.1 spec. I got this new jar file servlet.jar from java.sun.com which is the one for 2.2 spec. Dunno why the name has changed (??), but I will be checking in this into ClearCase, so that people can use in Jbuilder. Here is the file anyway. Krishna.|||Roopak: Actually you dont need to... 1) Jbuilder comes with Tomcat which has the latest version of these files! 2) We already checked in j2ee.jar in 3rdparty classes, use that jar file to compile everything. Thanks Roopak|||Krishnamohan: Thats good.. I was suspicious why I have to checkin :-))|||Roopak: Well, we should also decide upon what servlet spec we want to support so that we can use appropriate version of j2ee.jar (right now I think its the latest 1.3) Roopak|||Krishnamohan: You mean 2.3? I think we decided that we have to support 2.2... Krishna.|||Roopak: Ok thats good than, I thought we will use some older version , may be 2.1 or something! Roopak|||Krishnamohan: But then, should we download an older version of this j2ee.jar, one that supports only 2.2? To enforce that we write only 2.2 compliant code? Krishna.|||Ravi: I think we need to support older versions of servlet and jsp. We can develop with servlet 2.2 and JSP 1.1 to make the code compliant with older versions. Ravi|||Roopak: Yeap, I agree, we need to put an older version, the reason version 1.3 is there was for 3.3 when we were using message driven EJBs.... I think we should change it. Roopak",Krishamohan asks his team if they should update a java servlet. Roopak explains how to do the update but expresses indecision over its advisability due to support issues.,"There is a discussion on what to include in the Jbuilder such as servlet spec, outdating, servlet 2.2 and so on."
478,"Subject: x242 is out|||Wilhan: All, it is in PATH\X242 Wilhan|||Mark: designer changes for build x242: support for migration utility. Bugs fixed: 1751 1752 1739 1759 1727 1720 1738 Mark|||Tony: The following bugs are also fixed: 1534 1575 1578 1587 1660 1712 1725 1709 Thanks -Tony|||Mamta: Please dont use this build yet. I'd rather wait for all flow bugs to get fixed.|||Ritesh: I guess, they are fixed... Ritesh|||Mamta: mark told me that they werent. Are they?",Wilhan tells the team where the latest build of an app is available. Mamta writes that they should not use the build until all its known bugs are fixed.,Mark and Tony provide bug fixes for build x242. Mamta urges the team not to use this build yet while she waits for the flow bugs to get fixed.
479,"Subject: 9/1 meeting notes|||Barry: Here are the notes and actions from Friday's event meeting. Emma, please plug into your spreadsheet. The HOT item is the invitation.  Marilisa, please provide a status. Thanks, Barry|||Helen: Now that we have Alaska Airlines confirmed to come and speak I think we should consider promoting them on the invite as a draw.  We should also work with them to craft up their presentation.   As a prospect I would like to understand what impacted their decision, what process did they go through, how do they anticipate their business will change improve, what issues to look for, etc... Kind of like a business case.|||Mary: Not sure they should go on the invitation but certainly a good idea to work with them on their case study!  Mary|||Toni: Alright.. someone fill me in on the case study?  Are we doing this or are they.. or are we doing this together?|||Mary: This would be something that we would put together about their decision - covering the points that Helen mentioned.  Will require interviewing them and putting it together on our side - see the E*Trade case study as an example.  We could even compare it to other examples in their industry.  Mary|||Toni: Thanks for filling me in.. I'm not sure of the points Helen made, but shall I assume that Emma will be driving this effort?|||Mary: Helen's points are below.  Please work with Barry and Emma to coordinate this project.  Should create a form/questionairre to go over with the happy customer/partner (similar to Gloria's press release form) and a standard template for the information that will be useful to many.  Thanks.  Mary|||Toni: Oh those points.. I thought you were referring to something else.. Emma/Barry:  Let me know when you're ready to discuss..|||Mary: Couldn't agree more.  This will be the succes story as well.  Mary",A team of workers is preparing for a presentation for which they are sending out invitations. They work to include a client case study for part of the event.,"Barry sends Emma, Mary, Toni, Helen, and Marilisa the minutes from an event meeting. Helen says Alaska Airlines should be promoted. Mary and Toni discuss the case study."
480,"Subject: update on project schedule|||Ruth: Om, Do you have the complete list of features that were checked into the AE2 branch during the last release? and also bug fixes that may require documentation? Prasad worked with me to let me know the process for supporting the AE branch and added me to the AEcheckin alias so that I could be aware of the activity. The only checkins that I know of today are: Join Session  - Sanjay Center alignment for HDML/WML - Ravi, Krishnamohan Multiple Softkeys - Krishnamohan I think that only 2 of these specs are in VSS. There is also a push to add Instructions for customers to test their applications - Howard. Will there be a spec for this? Ruth|||Ann: Ruth, This e-mail has confused me a little as to what needs to be done for the User Guide. The only things I am aware of are the items I provided you with a status of yesterday. I am responsible for anything else? Because I am not aware of anything else. Do the checkin items mentioned below need to be added to the User Guide? If there is anything else in addition to the items assigned to me on the new features list, can you let me know. Thanks. Ann|||Om: Ann, You forgot to send it to Ruth ! Om|||Ann: I was just sending you a message to disregard that message. Sorry about that. But it may help you see some of the confusion that I face when trying to figure out what I'm supposed to be working on since I'm not formally informed of my objectives.|||Ann: Ruth, This e-mail has confused me a little as to what needs to be done for the User Guide. The only things I am aware of are the items I provided you with a status of yesterday. I am responsible for anything else? Because I am not aware of anything else. Do the checkin items mentioned below need to be added to the User Guide? If there is anything else in addition to the items assigned to me on the new features list, can you let me know. Thanks. Ann|||Ruth: Ann, Apologies for the confusion. The items below do need to be added for this release. You and Jacinda should talk about where they should go. They were originally part of the AEbranch (used internally). Join Session  - Sanjay Center alignment for HDML/WML - Ravi, Krishnamohan Multiple Softkeys - Krishnamohan I've included the spec on Join sessions. The others were put in VSS yesterday. If the specs are not available send an email to Om and cc me on it. He will track them down. Ruth|||Ruth: I think I included only three items in my last list. There should be four. Join Session  - Sanjay Center alignment for HDML/WML - Ravi, Krishnamohan Multiple Softkeys - Krishnamohan application specific parameters - to be added Ruth|||Ann: I thought I was supposed to be responsible the User Guide. Isn't that what we discussed the other day? If so, why do I need to talk with Jacinda to see where they should go? Also, I'm sure you are aware that this is going to affect our schedule. I won't know how significantly until I am able to take a closer look at the requirements for these items. And if I don't get a a copy of the application soon, the possibility exists that the deadline will be missed altogether.",Ruth asks her team to give her the status of features to be added to an app in development. Ann takes umbrage as some of these these features seem new.,Ann is unsure about the user guide and what is expected.  She has not been formally informed of her objectives and this creates confusion and a risk of slipping deadlines.
481,"Subject: verizon deck - draft for nov. 17|||Craig: All - I would appreciate your comments on the attached.  The principal focus of the meeting is to  demonstrate the internal applications done by AC and EP.  However, we may need to discuss the terms of the trial.  Please note that I have changed the trial parameters a bit.  I think we should add a bit more functionality before we go out to customers, or we are likely to get negative reviews fairly quickly. Please let me know your thoughts by Tuesday morning. Craig|||Scott: I think this makes sense at a high level.  We are getting close to Pro Serv time, though, where we should be delivering a detailed statement of work on how we install into their existing netops, assigning trial users, welcome letter to trialers, feedback form, milestones, the project management list to do something like this is huge. I have a 60 page doc from Wireless Knowledge that details much of this that perhaps we can use to get resources assigned? We need to be careful about calling this ""companion page"" as that is Sprint's internal name for their offering. I'm on my cell this afternoon -- meeting with Cygent in SF to ID a potential carrier pilot partner per our agreement.|||Craig: Thanks .... the WK piece would be useful.  I view this stuff as basic PM, but you are right in that we must take the lead in designing all that is required.  The more paper the better, at least to give them the illusion that we can execute against the requirements. Craig|||Scott: ok, I'll bring it to NJ|||Craig: Travis - thanks for your thoughts. I have spoken with Roger, and we will try to get a meeting with him on the 30th.  So far, he his comfortable with our approach, although he has been quite firm on ""show me something real"" before having more in-depth discussions as to any type of commercial arrangement. Ajay - please provide Travis with the new site URL and let him know about the status of the palm applications. Regards, Craig|||Ajay: Travis, we are not ready as yet with the applications as yet.  I am sending you the html site which is also being updated with the requisite functionality. HTTP://LINK We will have a simpler url by Friday. ...ajay|||Craig: Judy - Thanks for your comments and suggestions.  The next deck is a key one, and it will be helpful to include your thoughts, per the attached.  I will let you know how it goes on Friday...I know we are doing some last minute gymnastics for a couple of applications. Craig",Craig asks his team for feedback on a proposed business offering for customers on the company website. The team indicates it is too early to have management evaluate the offering.,Craig tells the team to provide comments about the enclosed verizon deck.  Craig then sends thanks and updates for a meeting with Roger.
482,"Subject: support trainee's wireless devices and/or knowledge|||Darshan: Rob, I couldn't remember if I already asked you this, but can you have the person attending the training next week bring their wireless devices (Palm Vx w/ Omnisky and RIM 957 w/ Neomar Browser).  It will be useful during training for them to get familiar with and use their own devices. Also, any time he could spend using the devices (and other wireless applications) would be helpful if he is not already a regular user. Thanks. Darshan|||Rishi: Judy, I can't remember if I already asked you this, but can you have the person attending the training next week bring their wireless devices (Palm Vx w/ Omnisky and RIM 957 w/ Neomar Browser).  It will be useful during training for them to get familiar with and use their own devices. Also, any time he could spend using the devices (and other wireless applications) would be helpful if he is not already a regular user. Thanks, Rishi|||Darshan: Can you confirm if the Mortgage person will be prepared also and let Chris know?  Thanks.  Darshan|||Rishi: I've already gotten a reply from Judy (Mortgage) about this. Chris was cc-ed on that reply email. Rishi",The person attending training next week needs to be asked to bring their wireless devices (Palm Vx w/ Omnisky and RIM 957 w/ Neomar Browser) to learn it.,Darshan and Rishi need to make sure that another person attending the training will bring their wireless devices and will be comfortable using them. They also need to discuss the Mortgage person.
483,"Subject: ups aml|||Elba: Prasad, Please test as agreed by Piyush. I am enclosing call flow and aml flow. The aml files: John, please provide them the other files that are needed from the telephony server: grammar.txt, New.ipf and config.txt. Thank you, Elba|||Prasad: Elba, Nihar and Srikanth are doing the integration testing. Once they are ready, very likely before the end of the day, htey will get in touch with you. John, I am not sure that we promised that we will do the testing. We are really running short on resources. The good news is, the server with the requested features may be ready in couple of hours,  three days ahead of the promised date. Thanks to Nihar and Srikanth. Can Elba take the servers from them and go ahead and test her application? cheers --prasad|||Piyush: I am not sure what Elba is refering to... John only asked me if we can use their application for testing the features we are implementing for UPS... the final UPS testing will be done by application after telephony server & java server have the required features. R & D simply does not have ANY spare cycles at this point in time... we will help but application has to take the initiative and reponsibility for it! Piyush|||John: No problem Piyush, We just wanted Engineering to test the new functionality that was being provided in the new Java & Telephony server release as a result of the illness-caused slip of the server release date.  When we were told that we'd have these new servers on the morning of the 15th & given that the new functionality needed to work smoothly for a customer demo the morning of the 17th, we felt that having Engineering test the new functionality being utilized would help de-risk the situation. Given that Engineering anticipates that these servers will be ready for us sometime around the 13th, that should give us ample time to test the new functionality as well as the entire application. I trust that if we encounter problems in getting the new functionality to operate, that we will get the co-operation of Engineering to investigate. John|||John: Thanks Elba! I just spoke with Piyush & it looks like since they can give us their new servers sometime on Monday (although Rajeev is trying to fix a memory leak problem on Telephony server), then we can do this testing ourselves.  Piyush will provide support if we find that the new functionality isn't working but he doesn't have staff to test the UPS application. John",ups aml files need to be tested. Engineering & R&D are unsure if they can schedule testing in time. John confirms schedules and advises they will do testing themselves.,Elba wants an application tested and asks that the testing be done. Prasad tells Elba that others are conducting the tests and asks whether she can take them over.
484,"Subject: tom bochenek wedding|||Ty: Ron, Do you have a map and/or directions to Tom's wedding tomorrow? I looked in my envelope last night, and I don't think I ever got a map or directions. Could you jot down some of the simple directions for me for tomorrow. Thanks, Ty|||Ron: 5pm at the chapel on Treasure Island and 7pm at the Academy of Science(s) in SF.  Treasure Island is off the Bay Bridge on the way to Oaktown - I don't know exactly where the Chapel is either but figured I'd just follow others/look for the crowd (there's also still a gate and I think someone there can provide directions).  Once at the wedding I figured one of the other guests would still have directions to Academy - or I suppose I could just go online. Ron|||Ty: Dude, You didn't get a map either? I'm going to make things up as I go along as well in terms of Treasure Island. The Academy of Sciences could be any one of four buildings. If you run across more info in your invite, could you let me know. Danke, Ty|||Ron: I'm sure I had something but I can't find it now.  TI is not that big. In fact, I'll have my cellphone so you can call me if you get lost (or perhaps I'll need to call you) .",Directions are needed for a wedding because a map was not included in the invitation. Ron and Ty plan to google the building and call each other to get there.,Ty requests directions. Ron responds that he only has some information. Ty responds to Ron that he will be fumbling like Ty on Treasure Island.
485,"Subject: emas setup with weblogic...|||Sharon: Hi Roopak/Jin - I'm trying to run the latest online build - the installer is not configuring emas properly so I'm trying to configure by hand to get it to run - this is what I'm getting when i start emas... can one of you take a look? thanks,sharon|||Roopak: I know this problem Jin.|||Jin: Roopak, can you help Sharon?  If you are busy, I can do it. -Jin|||Roopak: Note: I think you should forward that run2.bat that I created under build\scripts directory to everybody who wants to install. Cause we  modify the new_avocadoit_config.xml at installation time. Use run2.bat after the installation fails and everything should be fine. Roopak|||Roopak: I did that already.",emas is not configuring properly. Roopak has run a file to solve the issue.,Sharon and Jin are trying to get the latest online build to work. Roopak who had a similar problem tells Jin to forward some files to resolve the issue.
486,"Subject: upgrade process|||Srikanth: Joel, Melsisa Find attached a document that describes approach to upgrades. Thanks Srik|||Diana: Jaigak, I was speaking with Ravikumar and he mentioned that a while back, the upgrade process actually do not ask for user confirmation.  This was actually changed because we wanted to enforce some user interaction before proceeding with the upgrade.  I know you've looked into the Cab file configuration parameter for a solution, he mentioned to me that the solution may be from the java code that builds the Cab file.. I'm not too sure on the detail of this, just thought that there maybe some other route to simplify the upgrade process.  Could you quickly check with Ravi to see if we could improve further on the upgrade process? Thanks,|||Jaigak: Ravikumar, Can you give me more detailed description? I can't get it clearly. Thanks, Jaigak|||Ravikumar: Jaigak, I remember when the upgrade cab file generation was implemented(when IDC was working on upgrade cab file), it was not showing confirmation message during upgrade. When the upgrade cab file is executed on device, it just starts upgrading, will not ask confirmation from the user 'do you want to upgrade the application'. Then we filed a bug asking for confirmation and it was implemented. I searched in bugzilla, I couldn't find the bug. Thanks, Ravikumar.|||Richard-0: Rich, This is the documentation for a manual application upgrade on the device. We are not providing the server based upgrade in this release, as there is an issue with ActiveSync (downloading cab file from network). We are currently investigating the issue with Microsoft. For the pilot implementation, the upgrade flow would be: -	Inform users of the upgrade, they should sync before the server is upgraded -	Establish a time when all users must have synced -	Send users the application upgrade document below along with the new cab file -	Upgrade the server and notify all users that they can now install the new cab and sync Note: Once the server update is complete, the original devices will not be able to sync until upgrading to the newer version. We will provide the server and client upgrade files and step through the server update. Please let us know when you are available today. Thanks, Richard",the upgrade process documentation was not entirely correct. suggestions to the process are made and Richard resolves the flow with bullet list and requests a discussion on it.,Srikanth sent the approach to upgrades to Joel. Diana shares some information with Jaigak about the upgrade process and asked to check with Ravi. A more detailed description is given.
